sim_id,paramset_id,country,pop_alpha,coi_p,coi_r,k_s,n_samples,n_rows,rmse,mae,bias
simulated_Cambodia_pop_103,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.5,100,100,2.801785145224378,1.23,-1.01
simulated_Cambodia_pop_103,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.5,100,100,1.7204650534085253,0.9,-0.08
simulated_Cambodia_pop_103,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.5,100,100,2.3853720883753127,1.09,-0.55
simulated_Cambodia_pop_103,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.5,100,100,2.7477263328068173,1.15,-1.01
simulated_Cambodia_pop_104,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.2,100,100,3.24037034920393,1.72,-1.72
simulated_Cambodia_pop_104,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.2,100,100,2.8390139133156778,1.4,-1.4
simulated_Cambodia_pop_104,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.2,100,100,2.503996805109784,1.19,-1.03
simulated_Cambodia_pop_104,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.2,100,100,2.158703314492291,1.18,-0.22
simulated_Cambodia_pop_104,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.2,100,100,2.2248595461286986,1.11,-0.55
simulated_Cambodia_pop_104,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.2,100,100,2.481934729198172,1.12,-1.06
simulated_Cambodia_pop_105,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.5,100,100,0.4123105625617661,0.09,-0.09
simulated_Cambodia_pop_105,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.5,100,100,0.4123105625617661,0.09,-0.09
simulated_Cambodia_pop_105,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.5,100,100,0.4123105625617661,0.09,-0.07
simulated_Cambodia_pop_105,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.5,100,100,0.3999999999999999,0.14,0.08
simulated_Cambodia_pop_105,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.5,100,100,0.34641016151377535,0.1,0
simulated_Cambodia_pop_105,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.5,100,100,0.3999999999999999,0.08,-0.08
simulated_Cambodia_pop_106,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.2,100,100,0.14142135623730948,0.02,-0.02
simulated_Cambodia_pop_106,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.2,100,100,0.09999999999999996,0.01,-0.01
simulated_Cambodia_pop_106,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.2,100,100,0,0,0
simulated_Cambodia_pop_106,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.2,100,100,0.4242640687119285,0.16,0.16
simulated_Cambodia_pop_106,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.2,100,100,0.3,0.09,0.09
simulated_Cambodia_pop_106,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.2,100,100,0.09999999999999998,0.01,-0.01
simulated_Cambodia_pop_107,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.5,100,100,3.814446224552133,1.75,-1.75
simulated_Cambodia_pop_107,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.5,100,100,3.6193922141707695,1.5,-1.5
simulated_Cambodia_pop_107,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.5,100,100,3.521363372331804,1.46,-1.24
simulated_Cambodia_pop_107,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.5,100,100,3.0133038346638723,1.34,-0.64
simulated_Cambodia_pop_107,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.5,100,100,3.203123475609394,1.34,-0.94
simulated_Cambodia_pop_107,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.5,100,100,3.5213633723318023,1.44,-1.28
simulated_Cambodia_pop_108,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.2,100,100,2.9206163733020465,1.49,-1.49
simulated_Cambodia_pop_108,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.2,100,100,2.6514147167125732,1.37,-1.37
simulated_Cambodia_pop_108,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.2,100,100,2.5119713374160937,1.17,-1.15
simulated_Cambodia_pop_108,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.2,100,100,2.2293496809607953,1.11,-0.63
simulated_Cambodia_pop_108,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.2,100,100,2.2781571499789037,1.05,-0.87
simulated_Cambodia_pop_108,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.2,100,100,2.5278449319529077,1.21,-1.21
simulated_Cambodia_pop_109,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.5,100,100,0.5830951894845302,0.14,-0.14
simulated_Cambodia_pop_109,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.5,100,100,0.39999999999999986,0.08,-0.08
simulated_Cambodia_pop_109,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.5,100,100,0.47958315233127163,0.17,0.11
simulated_Cambodia_pop_109,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.5,100,100,0.8185352771872451,0.37,0.37
simulated_Cambodia_pop_109,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.5,100,100,0.7348469228349535,0.32,0.3
simulated_Cambodia_pop_109,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.5,100,100,0.360555127546399,0.11,0.07
simulated_Cambodia_pop_110,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.2,100,100,0.26457513110645897,0.07,-0.07
simulated_Cambodia_pop_110,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.2,100,100,0.19999999999999993,0.04,0.02
simulated_Cambodia_pop_110,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.2,100,100,0.38729833462074137,0.13,0.13
simulated_Cambodia_pop_110,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.2,100,100,0.8185352771872451,0.33,0.33
simulated_Cambodia_pop_110,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.2,100,100,0.6403124237432848,0.25,0.25
simulated_Cambodia_pop_110,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.2,100,100,0.360555127546399,0.11,0.11
simulated_Cambodia_pop_111,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.5,100,100,2.513961017995308,1.36,-1.36
simulated_Cambodia_pop_111,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.5,100,100,2.147091055358387,1.05,-1.05
simulated_Cambodia_pop_111,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.5,100,100,1.7776388834631185,0.86,-0.6
simulated_Cambodia_pop_111,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.5,100,100,1.3711309200802089,0.9,0.2
simulated_Cambodia_pop_111,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.5,100,100,1.5132745950421558,0.85,-0.21
simulated_Cambodia_pop_111,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.5,100,100,1.711724276862369,0.77,-0.63
simulated_Cambodia_pop_112,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.2,100,100,3.2802438933713463,1.42,-1.42
simulated_Cambodia_pop_112,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.2,100,100,2.861817604250834,1.07,-1.07
simulated_Cambodia_pop_112,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.2,100,100,2.657066051117284,1.08,-0.62
simulated_Cambodia_pop_112,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.2,100,100,2.1725560982400434,1.08,0.26
simulated_Cambodia_pop_112,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.2,100,100,2.3558437978779496,1.05,-0.19
simulated_Cambodia_pop_112,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.2,100,100,2.4959967948697366,0.99,-0.63
simulated_Cambodia_pop_113,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.5,100,100,0.30000000000000016,0.03,-0.03
simulated_Cambodia_pop_113,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.5,100,100,0.244948974278318,0.04,0
simulated_Cambodia_pop_113,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.5,100,100,0.39999999999999986,0.16,0.14
simulated_Cambodia_pop_113,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.5,100,100,0.938083151964686,0.44,0.44
simulated_Cambodia_pop_113,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.5,100,100,0.6928203230275508,0.3,0.3
simulated_Cambodia_pop_113,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.5,100,100,0.37416573867739406,0.14,0.12
simulated_Cambodia_pop_114,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.2,100,100,0.26457513110645897,0.05,-0.05
simulated_Cambodia_pop_114,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.2,100,100,0.14142135623730945,0.02,-0.02
simulated_Cambodia_pop_114,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.2,100,100,0.19999999999999993,0.04,0.04
simulated_Cambodia_pop_114,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.2,100,100,0.5385164807134504,0.21,0.21
simulated_Cambodia_pop_114,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.2,100,100,0.37416573867739406,0.12,0.12
simulated_Cambodia_pop_114,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.2,100,100,0.09999999999999996,0.01,0.01
simulated_Cambodia_pop_115,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.5,100,100,3.286335345030995,1.74,-1.74
simulated_Cambodia_pop_115,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.5,100,100,2.9899832775452104,1.4,-1.4
simulated_Cambodia_pop_115,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.5,100,100,2.7258026340878008,1.23,-1.11
simulated_Cambodia_pop_115,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.5,100,100,2.1863211109075444,1.12,-0.2
simulated_Cambodia_pop_115,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.5,100,100,2.3558437978779496,1.11,-0.63
simulated_Cambodia_pop_115,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.5,100,100,2.660826939130014,1.2,-1.1
simulated_Cambodia_pop_116,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.2,100,100,2.6832815729997486,1.36,-1.36
simulated_Cambodia_pop_116,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.2,100,100,2.3237900077244507,1.06,-1.06
simulated_Cambodia_pop_116,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.2,100,100,2.0736441353327706,0.94,-0.7
simulated_Cambodia_pop_116,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.2,100,100,1.9235384061671341,1.12,0
simulated_Cambodia_pop_116,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.2,100,100,1.9390719429665315,1,-0.34
simulated_Cambodia_pop_116,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.2,100,100,2.044504830026087,0.9,-0.74
simulated_Cambodia_pop_117,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.5,100,100,0.374165738677394,0.08,-0.08
simulated_Cambodia_pop_117,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.5,100,100,0.3605551275463988,0.07,-0.07
simulated_Cambodia_pop_117,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.5,100,100,0.3605551275463987,0.07,-0.05
simulated_Cambodia_pop_117,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.5,100,100,0.4898979485566355,0.22,0.2
simulated_Cambodia_pop_117,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.5,100,100,0.3872983346207415,0.13,0.05
simulated_Cambodia_pop_117,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.5,100,100,0.37416573867739417,0.08,-0.06
simulated_Cambodia_pop_118,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.2,100,100,0.38729833462074137,0.07,-0.07
simulated_Cambodia_pop_118,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.2,100,100,0.244948974278318,0.04,-0.04
simulated_Cambodia_pop_118,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.2,100,100,0.3162277660168382,0.08,0.02
simulated_Cambodia_pop_118,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.2,100,100,0.5385164807134504,0.21,0.19
simulated_Cambodia_pop_118,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.2,100,100,0.36055512754639896,0.13,0.11
simulated_Cambodia_pop_118,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.2,100,100,0.22360679774997894,0.03,-0.03
simulated_Cambodia_pop_119,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.5,100,100,3.4785054261852153,1.76,-1.76
simulated_Cambodia_pop_119,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.5,100,100,3.0903074280724896,1.49,-1.49
simulated_Cambodia_pop_119,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.5,100,100,2.9189039038652864,1.34,-1.34
simulated_Cambodia_pop_119,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.5,100,100,2.6438608132804564,1.21,-0.65
simulated_Cambodia_pop_119,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.5,100,100,2.690724809414742,1.14,-0.92
simulated_Cambodia_pop_119,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.5,100,100,2.8600699292150176,1.32,-1.32
simulated_Cambodia_pop_120,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.2,100,100,2.683281572999749,1.34,-1.34
simulated_Cambodia_pop_120,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.2,100,100,2.4392621835300954,1.21,-1.21
simulated_Cambodia_pop_120,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.2,100,100,2.1886068628239292,0.95,-0.89
simulated_Cambodia_pop_120,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.2,100,100,1.9287301521985911,0.94,-0.24
simulated_Cambodia_pop_120,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.2,100,100,1.9672315572906003,0.85,-0.53
simulated_Cambodia_pop_120,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.2,100,100,2.188606862823929,0.95,-0.95
simulated_Ghana_pop_001,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,100,100,0.14142135623730945,0.02,-0.02
simulated_Ghana_pop_001,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,100,100,0.2828427124746189,0.08,0.08
simulated_Ghana_pop_001,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,100,100,0.5744562646538035,0.23,0.23
simulated_Ghana_pop_001,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,100,100,0.9055385138137416,0.44,0.44
simulated_Ghana_pop_001,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,100,100,0.7681145747868608,0.33,0.33
simulated_Ghana_pop_001,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,100,100,0.45825756949558405,0.19,0.19
simulated_Ghana_pop_002,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,100,100,0.1732050807568878,0.03,-0.03
simulated_Ghana_pop_002,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,100,100,0.2645751311064589,0.07,0.07
simulated_Ghana_pop_002,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,100,100,0.6928203230275513,0.28,0.28
simulated_Ghana_pop_002,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,100,100,1.0677078252031311,0.46,0.46
simulated_Ghana_pop_002,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,100,100,0.812403840463596,0.34,0.34
simulated_Ghana_pop_002,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,100,100,0.6480740698407861,0.26,0.26
simulated_Ghana_pop_003,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,100,100,3.383784863137724,1.57,-1.57
simulated_Ghana_pop_003,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,100,100,2.9597297173897497,1.2,-0.86
simulated_Ghana_pop_003,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,100,100,2.7622454633866274,1.35,-0.47
simulated_Ghana_pop_003,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,100,100,2.513961017995308,1.76,1.5
simulated_Ghana_pop_003,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,100,100,2.16794833886788,1.36,0.42
simulated_Ghana_pop_003,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,100,100,2.5670995305986866,1.23,-0.41
simulated_Ghana_pop_004,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,100,100,2.5436194683953786,1.17,-1.17
simulated_Ghana_pop_004,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,100,100,2.1307275752662513,0.94,-0.7
simulated_Ghana_pop_004,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,100,100,2.1047565179849177,1.11,-0.41
simulated_Ghana_pop_004,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,100,100,1.6401219466856725,1.09,0.83
simulated_Ghana_pop_004,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,100,100,1.5937377450509227,0.98,0.24
simulated_Ghana_pop_004,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,100,100,1.7916472867168916,0.97,-0.33
simulated_Ghana_pop_005,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,100,100,0.4123105625617661,0.11,-0.11
simulated_Ghana_pop_005,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,100,100,0.2449489742783179,0.06,0.02
simulated_Ghana_pop_005,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,100,100,0.5477225575051657,0.22,0.2
simulated_Ghana_pop_005,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,100,100,0.9695359714832659,0.46,0.46
simulated_Ghana_pop_005,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,100,100,0.7280109889280517,0.31,0.31
simulated_Ghana_pop_005,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,100,100,0.4690415759823429,0.18,0.16
simulated_Ghana_pop_006,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,100,100,0.33166247903553986,0.07,-0.07
simulated_Ghana_pop_006,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,100,100,0.2645751311064589,0.07,0.03
simulated_Ghana_pop_006,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,100,100,0.4898979485566357,0.22,0.18
simulated_Ghana_pop_006,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,100,100,0.7874007874011811,0.36,0.36
simulated_Ghana_pop_006,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,100,100,0.6324555320336759,0.26,0.26
simulated_Ghana_pop_006,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,100,100,0.39999999999999997,0.16,0.12
simulated_Ghana_pop_007,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,100,100,2.7622454633866274,1.55,-1.55
simulated_Ghana_pop_007,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,100,100,2.1610182784974312,0.99,-0.91
simulated_Ghana_pop_007,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,100,100,1.8330302779823342,1,-0.4
simulated_Ghana_pop_007,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,100,100,1.7320508075688772,1.24,0.82
simulated_Ghana_pop_007,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,100,100,1.4866068747318504,0.99,0.39
simulated_Ghana_pop_007,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,100,100,1.7378147196982765,0.9,-0.32
simulated_Ghana_pop_008,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,100,100,3.008321791298264,1.55,-1.55
simulated_Ghana_pop_008,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,100,100,2.5317977802344305,1.13,-1.09
simulated_Ghana_pop_008,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,100,100,2.402082429892863,1.03,-0.63
simulated_Ghana_pop_008,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,100,100,1.805547008526779,1.06,0.3
simulated_Ghana_pop_008,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,100,100,1.9000000000000001,1.01,-0.09
simulated_Ghana_pop_008,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,100,100,2.220360331117451,0.93,-0.63
simulated_Ghana_pop_009,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,100,100,0.3162277660168381,0.06,-0.06
simulated_Ghana_pop_009,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,100,100,0.22360679774997916,0.05,-0.03
simulated_Ghana_pop_009,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,100,100,0.374165738677394,0.14,0.12
simulated_Ghana_pop_009,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,100,100,0.721110255092798,0.32,0.32
simulated_Ghana_pop_009,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,100,100,0.5567764362830022,0.23,0.23
simulated_Ghana_pop_009,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,100,100,0.33166247903553997,0.11,0.07
simulated_Ghana_pop_010,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,100,100,0.09999999999999996,0.01,-0.01
simulated_Ghana_pop_010,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,100,100,0,0,0
simulated_Ghana_pop_010,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,100,100,0.36055512754639873,0.13,0.13
simulated_Ghana_pop_010,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,100,100,0.7615773105863908,0.34,0.34
simulated_Ghana_pop_010,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,100,100,0.6244997998398398,0.27,0.27
simulated_Ghana_pop_010,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,100,100,0.282842712474619,0.08,0.08
simulated_Ghana_pop_011,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,100,100,3.0413812651491097,1.49,-1.49
simulated_Ghana_pop_011,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,100,100,2.638181191654586,1.2,-1.2
simulated_Ghana_pop_011,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,100,100,2.395829710142187,1.06,-0.84
simulated_Ghana_pop_011,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,100,100,1.7691806012954132,1.07,0.23
simulated_Ghana_pop_011,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,100,100,2.0542638584174138,1.02,-0.38
simulated_Ghana_pop_011,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,100,100,2.402082429892863,1.01,-0.93
simulated_Ghana_pop_012,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,100,100,2.465765601187591,1.42,-1.42
simulated_Ghana_pop_012,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,100,100,2.0420577856662154,1.07,-0.91
simulated_Ghana_pop_012,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,100,100,1.9209372712298551,1.09,-0.49
simulated_Ghana_pop_012,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,100,100,1.6733200530681511,1.22,0.56
simulated_Ghana_pop_012,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,100,100,1.5968719422671311,1.05,0.11
simulated_Ghana_pop_012,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,100,100,1.8138357147217055,1.03,-0.49
simulated_Ghana_pop_013,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,100,100,0.19999999999999993,0.04,-0.04
simulated_Ghana_pop_013,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,100,100,0.39999999999999986,0.14,0.14
simulated_Ghana_pop_013,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,100,100,0.7000000000000001,0.31,0.31
simulated_Ghana_pop_013,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,100,100,1.1661903789690602,0.58,0.58
simulated_Ghana_pop_013,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,100,100,0.8602325267042626,0.4,0.4
simulated_Ghana_pop_013,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,100,100,0.6782329983125268,0.3,0.3
simulated_Ghana_pop_014,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,100,100,0.26457513110645897,0.07,-0.07
simulated_Ghana_pop_014,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,100,100,0.24494897427831794,0.06,0.06
simulated_Ghana_pop_014,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,100,100,0.4472135954999583,0.16,0.16
simulated_Ghana_pop_014,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,100,100,0.7745966692414834,0.3,0.3
simulated_Ghana_pop_014,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,100,100,0.6324555320336757,0.24,0.24
simulated_Ghana_pop_014,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,100,100,0.44721359549995787,0.16,0.16
simulated_Ghana_pop_015,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,100,100,3.710795063055896,1.63,-1.63
simulated_Ghana_pop_015,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,100,100,3.33316666249979,1.33,-1.05
simulated_Ghana_pop_015,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,100,100,3.1288975694324046,1.43,-0.69
simulated_Ghana_pop_015,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,100,100,2.0760539492026693,1.41,0.87
simulated_Ghana_pop_015,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,100,100,2.598076211353316,1.37,0.13
simulated_Ghana_pop_015,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,100,100,2.891366458960191,1.3,-0.6
simulated_Ghana_pop_016,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,100,100,3.620773398046333,1.61,-1.61
simulated_Ghana_pop_016,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,100,100,3.234192325759244,1.26,-1.1
simulated_Ghana_pop_016,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,100,100,3.009983388658484,1.38,-0.62
simulated_Ghana_pop_016,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,100,100,2.177154105707724,1.24,0.48
simulated_Ghana_pop_016,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,100,100,2.3600847442411905,1.19,0.07
simulated_Ghana_pop_016,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,100,100,2.794637722496424,1.21,-0.63
simulated_Ghana_pop_017,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,100,100,0.22360679774997913,0.05,-0.05
simulated_Ghana_pop_017,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,100,100,0.1732050807568878,0.03,0.01
simulated_Ghana_pop_017,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,100,100,0.36055512754639873,0.13,0.13
simulated_Ghana_pop_017,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,100,100,0.7745966692414835,0.34,0.34
simulated_Ghana_pop_017,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,100,100,0.5656854249492379,0.24,0.24
simulated_Ghana_pop_017,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,100,100,0.30000000000000004,0.09,0.09
