sim_id,paramset_id,country,pop_alpha,coi_p,coi_r,k_s,n_samples,n_rows,mean_tool_coi,mean_sim_coi,mean_error,abs_mean_error,mean_sq_error,method,quantile_threshold,integer_threshold,paramset_label
simulated_Ghana_pop_007,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,100,100,3.77,3.38,0.3900000000000001,0.3900000000000001,0.1521000000000001,integer_method,NA,2,int=2
simulated_Ghana_pop_007,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,100,100,3.06,3.38,-0.31999999999999984,0.31999999999999984,0.1023999999999999,integer_method,NA,5,int=5
simulated_Ghana_pop_008,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,100,100,1.87,3.42,-1.5499999999999998,1.5499999999999998,2.4024999999999994,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_008,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,100,100,2.33,3.42,-1.0899999999999999,1.0899999999999999,1.1880999999999997,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_008,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,100,100,2.79,3.42,-0.6299999999999999,0.6299999999999999,0.39689999999999986,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_008,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,100,100,3.72,3.42,0.30000000000000027,0.30000000000000027,0.09000000000000016,integer_method,NA,1,int=1
simulated_Ghana_pop_008,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,100,100,3.33,3.42,-0.08999999999999986,0.08999999999999986,0.008099999999999975,integer_method,NA,2,int=2
simulated_Ghana_pop_008,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,100,100,2.79,3.42,-0.6299999999999999,0.6299999999999999,0.39689999999999986,integer_method,NA,5,int=5
simulated_Ghana_pop_009,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,100,100,1.22,1.28,-0.06000000000000005,0.06000000000000005,0.0036000000000000064,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_009,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,100,100,1.25,1.28,-0.030000000000000027,0.030000000000000027,9.000000000000016e-4,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_009,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,100,100,1.4,1.28,0.11999999999999988,0.11999999999999988,0.014399999999999972,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_009,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,100,100,1.6,1.28,0.32000000000000006,0.32000000000000006,0.10240000000000005,integer_method,NA,1,int=1
simulated_Ghana_pop_009,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,100,100,1.51,1.28,0.22999999999999998,0.22999999999999998,0.05289999999999999,integer_method,NA,2,int=2
simulated_Ghana_pop_009,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,100,100,1.35,1.28,0.07000000000000006,0.07000000000000006,0.0049000000000000085,integer_method,NA,5,int=5
simulated_Ghana_pop_010,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,100,100,1.21,1.22,-0.010000000000000009,0.010000000000000009,1.0000000000000018e-4,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_010,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,100,100,1.22,1.22,0,0,0,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_010,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,100,100,1.35,1.22,0.13000000000000012,0.13000000000000012,0.01690000000000003,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_010,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,100,100,1.56,1.22,0.3400000000000001,0.3400000000000001,0.11560000000000005,integer_method,NA,1,int=1
simulated_Ghana_pop_010,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,100,100,1.49,1.22,0.27,0.27,0.0729,integer_method,NA,2,int=2
simulated_Ghana_pop_010,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,100,100,1.3,1.22,0.08000000000000007,0.08000000000000007,0.006400000000000012,integer_method,NA,5,int=5
simulated_Ghana_pop_011,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,100,100,1.6,3.09,-1.4899999999999998,1.4899999999999998,2.2200999999999995,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_011,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,100,100,1.89,3.09,-1.2,1.2,1.44,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_011,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,100,100,2.25,3.09,-0.8399999999999999,0.8399999999999999,0.7055999999999998,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_011,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,100,100,3.32,3.09,0.22999999999999998,0.22999999999999998,0.05289999999999999,integer_method,NA,1,int=1
simulated_Ghana_pop_011,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,100,100,2.71,3.09,-0.3799999999999999,0.3799999999999999,0.14439999999999992,integer_method,NA,2,int=2
simulated_Ghana_pop_011,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,100,100,2.16,3.09,-0.9299999999999997,0.9299999999999997,0.8648999999999994,integer_method,NA,5,int=5
simulated_Ghana_pop_012,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,100,100,1.97,3.39,-1.4200000000000002,1.4200000000000002,2.0164000000000004,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_012,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,100,100,2.48,3.39,-0.9100000000000001,0.9100000000000001,0.8281000000000003,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_012,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,100,100,2.9,3.39,-0.4900000000000002,0.4900000000000002,0.2401000000000002,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_012,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,100,100,3.95,3.39,0.56,0.56,0.31360000000000005,integer_method,NA,1,int=1
simulated_Ghana_pop_012,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,100,100,3.5,3.39,0.10999999999999988,0.10999999999999988,0.012099999999999972,integer_method,NA,2,int=2
simulated_Ghana_pop_012,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,100,100,2.9,3.39,-0.4900000000000002,0.4900000000000002,0.2401000000000002,integer_method,NA,5,int=5
simulated_Ghana_pop_013,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,100,100,1.27,1.31,-0.040000000000000036,0.040000000000000036,0.001600000000000003,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_013,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,100,100,1.45,1.31,0.1399999999999999,0.1399999999999999,0.01959999999999997,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_013,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,100,100,1.62,1.31,0.31000000000000005,0.31000000000000005,0.09610000000000003,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_013,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,100,100,1.89,1.31,0.5799999999999998,0.5799999999999998,0.3363999999999998,integer_method,NA,1,int=1
simulated_Ghana_pop_013,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,100,100,1.71,1.31,0.3999999999999999,0.3999999999999999,0.15999999999999992,integer_method,NA,2,int=2
simulated_Ghana_pop_013,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,100,100,1.61,1.31,0.30000000000000004,0.30000000000000004,0.09000000000000002,integer_method,NA,5,int=5
simulated_Ghana_pop_014,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,100,100,1.17,1.24,-0.07000000000000006,0.07000000000000006,0.0049000000000000085,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_014,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,100,100,1.3,1.24,0.06000000000000005,0.06000000000000005,0.0036000000000000064,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_014,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,100,100,1.4,1.24,0.15999999999999992,0.15999999999999992,0.025599999999999973,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_014,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,100,100,1.54,1.24,0.30000000000000004,0.30000000000000004,0.09000000000000002,integer_method,NA,1,int=1
simulated_Ghana_pop_014,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,100,100,1.48,1.24,0.24,0.24,0.0576,integer_method,NA,2,int=2
simulated_Ghana_pop_014,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,100,100,1.4,1.24,0.15999999999999992,0.15999999999999992,0.025599999999999973,integer_method,NA,5,int=5
simulated_Ghana_pop_015,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,100,100,2.01,3.64,-1.6300000000000003,1.6300000000000003,2.656900000000001,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_015,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,100,100,2.59,3.64,-1.0500000000000003,1.0500000000000003,1.1025000000000005,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_015,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,100,100,2.95,3.64,-0.69,0.69,0.4760999999999999,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_015,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,100,100,4.51,3.64,0.8699999999999997,0.8699999999999997,0.7568999999999995,integer_method,NA,1,int=1
simulated_Ghana_pop_015,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,100,100,3.77,3.64,0.1299999999999999,0.1299999999999999,0.01689999999999997,integer_method,NA,2,int=2
simulated_Ghana_pop_015,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,100,100,3.04,3.64,-0.6000000000000001,0.6000000000000001,0.3600000000000001,integer_method,NA,5,int=5
simulated_Ghana_pop_016,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,100,100,1.85,3.46,-1.6099999999999999,1.6099999999999999,2.5920999999999994,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_016,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,100,100,2.36,3.46,-1.1,1.1,1.2100000000000002,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_016,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,100,100,2.84,3.46,-0.6200000000000001,0.6200000000000001,0.38440000000000013,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_016,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,100,100,3.94,3.46,0.48,0.48,0.2304,integer_method,NA,1,int=1
simulated_Ghana_pop_016,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,100,100,3.53,3.46,0.06999999999999984,0.06999999999999984,0.004899999999999977,integer_method,NA,2,int=2
simulated_Ghana_pop_016,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,100,100,2.83,3.46,-0.6299999999999999,0.6299999999999999,0.39689999999999986,integer_method,NA,5,int=5
simulated_Ghana_pop_017,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,100,100,1.21,1.26,-0.050000000000000044,0.050000000000000044,0.0025000000000000044,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_017,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,100,100,1.27,1.26,0.010000000000000009,0.010000000000000009,1.0000000000000018e-4,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_017,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,100,100,1.39,1.26,0.1299999999999999,0.1299999999999999,0.01689999999999997,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_017,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,100,100,1.6,1.26,0.3400000000000001,0.3400000000000001,0.11560000000000005,integer_method,NA,1,int=1
simulated_Ghana_pop_017,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,100,100,1.5,1.26,0.24,0.24,0.0576,integer_method,NA,2,int=2
simulated_Ghana_pop_017,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,100,100,1.35,1.26,0.09000000000000008,0.09000000000000008,0.008100000000000015,integer_method,NA,5,int=5
simulated_Ghana_pop_018,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,100,100,1.2,1.21,-0.010000000000000009,0.010000000000000009,1.0000000000000018e-4,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_018,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,100,100,1.23,1.21,0.020000000000000018,0.020000000000000018,4.000000000000007e-4,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_018,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,100,100,1.43,1.21,0.21999999999999997,0.21999999999999997,0.04839999999999999,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_018,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,100,100,1.8,1.21,0.5900000000000001,0.5900000000000001,0.3481000000000001,integer_method,NA,1,int=1
simulated_Ghana_pop_018,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,100,100,1.55,1.21,0.3400000000000001,0.3400000000000001,0.11560000000000005,integer_method,NA,2,int=2
simulated_Ghana_pop_018,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,100,100,1.41,1.21,0.19999999999999996,0.19999999999999996,0.03999999999999998,integer_method,NA,5,int=5
simulated_Ghana_pop_019,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,100,100,1.93,3.45,-1.5200000000000002,1.5200000000000002,2.310400000000001,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_019,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,100,100,2.37,3.45,-1.08,1.08,1.1664,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_019,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,100,100,2.89,3.45,-0.56,0.56,0.31360000000000005,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_019,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,100,100,3.77,3.45,0.31999999999999984,0.31999999999999984,0.1023999999999999,integer_method,NA,1,int=1
simulated_Ghana_pop_019,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,100,100,3.4,3.45,-0.050000000000000266,0.050000000000000266,0.0025000000000000265,integer_method,NA,2,int=2
simulated_Ghana_pop_019,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,100,100,2.87,3.45,-0.5800000000000001,0.5800000000000001,0.3364000000000001,integer_method,NA,5,int=5
simulated_Ghana_pop_020,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,100,100,1.77,3,-1.23,1.23,1.5129,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_020,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,100,100,2.03,3,-0.9700000000000002,0.9700000000000002,0.9409000000000004,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_020,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,100,100,2.57,3,-0.43000000000000016,0.43000000000000016,0.18490000000000015,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_020,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,100,100,3.24,3,0.2400000000000002,0.2400000000000002,0.0576000000000001,integer_method,NA,1,int=1
simulated_Ghana_pop_020,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,100,100,2.92,3,-0.08000000000000007,0.08000000000000007,0.006400000000000012,integer_method,NA,2,int=2
simulated_Ghana_pop_020,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,100,100,2.47,3,-0.5299999999999998,0.5299999999999998,0.2808999999999998,integer_method,NA,5,int=5
simulated_Ghana_pop_021,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,100,100,1.2,1.27,-0.07000000000000006,0.07000000000000006,0.0049000000000000085,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_021,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,100,100,1.27,1.27,0,0,0,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_021,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,100,100,1.34,1.27,0.07000000000000006,0.07000000000000006,0.0049000000000000085,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_021,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,100,100,1.65,1.27,0.3799999999999999,0.3799999999999999,0.14439999999999992,integer_method,NA,1,int=1
simulated_Ghana_pop_021,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,100,100,1.51,1.27,0.24,0.24,0.0576,integer_method,NA,2,int=2
simulated_Ghana_pop_021,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,100,100,1.31,1.27,0.040000000000000036,0.040000000000000036,0.001600000000000003,integer_method,NA,5,int=5
simulated_Ghana_pop_022,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,100,100,1.15,1.23,-0.08000000000000007,0.08000000000000007,0.006400000000000012,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_022,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,100,100,1.17,1.23,-0.06000000000000005,0.06000000000000005,0.0036000000000000064,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_022,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,100,100,1.25,1.23,0.020000000000000018,0.020000000000000018,4.000000000000007e-4,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_022,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,100,100,1.45,1.23,0.21999999999999997,0.21999999999999997,0.04839999999999999,integer_method,NA,1,int=1
simulated_Ghana_pop_022,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,100,100,1.31,1.23,0.08000000000000007,0.08000000000000007,0.006400000000000012,integer_method,NA,2,int=2
simulated_Ghana_pop_022,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,100,100,1.24,1.23,0.010000000000000009,0.010000000000000009,1.0000000000000018e-4,integer_method,NA,5,int=5
simulated_Ghana_pop_023,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,100,100,1.89,4.01,-2.12,2.12,4.494400000000001,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_023,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,100,100,2.16,4.01,-1.8499999999999996,1.8499999999999996,3.4224999999999985,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_023,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,100,100,2.63,4.01,-1.38,1.38,1.9043999999999996,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_023,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,100,100,3.52,4.01,-0.48999999999999977,0.48999999999999977,0.24009999999999979,integer_method,NA,1,int=1
simulated_Ghana_pop_023,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,100,100,3.06,4.01,-0.9499999999999997,0.9499999999999997,0.9024999999999995,integer_method,NA,2,int=2
simulated_Ghana_pop_023,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,100,100,2.58,4.01,-1.4299999999999997,1.4299999999999997,2.0448999999999993,integer_method,NA,5,int=5
simulated_Ghana_pop_024,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,100,100,1.67,2.74,-1.0700000000000003,1.0700000000000003,1.1449000000000007,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_024,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,100,100,1.92,2.74,-0.8200000000000003,0.8200000000000003,0.6724000000000004,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_024,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,100,100,2.15,2.74,-0.5900000000000003,0.5900000000000003,0.34810000000000035,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_024,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,100,100,2.98,2.74,0.23999999999999977,0.23999999999999977,0.05759999999999989,integer_method,NA,1,int=1
simulated_Ghana_pop_024,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,100,100,2.52,2.74,-0.2200000000000002,0.2200000000000002,0.04840000000000009,integer_method,NA,2,int=2
simulated_Ghana_pop_024,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,100,100,2.13,2.74,-0.6100000000000003,0.6100000000000003,0.3721000000000004,integer_method,NA,5,int=5
simulated_Ghana_pop_025,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,100,100,1.24,1.3,-0.06000000000000005,0.06000000000000005,0.0036000000000000064,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_025,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,100,100,1.45,1.3,0.1499999999999999,0.1499999999999999,0.022499999999999975,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_025,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,100,100,1.59,1.3,0.29000000000000004,0.29000000000000004,0.08410000000000002,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_025,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,100,100,1.83,1.3,0.53,0.53,0.28090000000000004,integer_method,NA,1,int=1
simulated_Ghana_pop_025,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,100,100,1.71,1.3,0.4099999999999999,0.4099999999999999,0.16809999999999994,integer_method,NA,2,int=2
simulated_Ghana_pop_025,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,100,100,1.55,1.3,0.25,0.25,0.0625,integer_method,NA,5,int=5
simulated_Ghana_pop_026,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,100,100,1.09,1.15,-0.05999999999999983,0.05999999999999983,0.00359999999999998,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_026,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,100,100,1.14,1.15,-0.010000000000000009,0.010000000000000009,1.0000000000000018e-4,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_026,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,100,100,1.2,1.15,0.050000000000000044,0.050000000000000044,0.0025000000000000044,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_026,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,100,100,1.38,1.15,0.22999999999999998,0.22999999999999998,0.05289999999999999,integer_method,NA,1,int=1
simulated_Ghana_pop_026,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,100,100,1.26,1.15,0.1100000000000001,0.1100000000000001,0.012100000000000022,integer_method,NA,2,int=2
simulated_Ghana_pop_026,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,100,100,1.19,1.15,0.040000000000000036,0.040000000000000036,0.001600000000000003,integer_method,NA,5,int=5
simulated_Ghana_pop_027,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,100,100,1.77,3.32,-1.5499999999999998,1.5499999999999998,2.4024999999999994,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_027,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,100,100,2.28,3.32,-1.04,1.04,1.0816000000000001,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_027,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,100,100,2.65,3.32,-0.6699999999999999,0.6699999999999999,0.4488999999999999,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_027,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,100,100,3.97,3.32,0.6500000000000004,0.6500000000000004,0.4225000000000005,integer_method,NA,1,int=1
simulated_Ghana_pop_027,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,100,100,3.36,3.32,0.040000000000000036,0.040000000000000036,0.001600000000000003,integer_method,NA,2,int=2
simulated_Ghana_pop_027,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,100,100,2.7,3.32,-0.6199999999999997,0.6199999999999997,0.3843999999999996,integer_method,NA,5,int=5
simulated_Ghana_pop_028,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,100,100,1.95,3.5,-1.55,1.55,2.4025000000000003,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_028,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,100,100,2.53,3.5,-0.9700000000000002,0.9700000000000002,0.9409000000000004,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_028,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,100,100,3,3.5,-0.5,0.5,0.25,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_028,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,100,100,4.22,3.5,0.7199999999999998,0.7199999999999998,0.5183999999999996,integer_method,NA,1,int=1
simulated_Ghana_pop_028,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,100,100,3.71,3.5,0.20999999999999996,0.20999999999999996,0.044099999999999986,integer_method,NA,2,int=2
simulated_Ghana_pop_028,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,100,100,3.05,3.5,-0.4500000000000002,0.4500000000000002,0.20250000000000015,integer_method,NA,5,int=5
simulated_Ghana_pop_029,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,100,100,1.22,1.26,-0.040000000000000036,0.040000000000000036,0.001600000000000003,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_029,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,100,100,1.29,1.26,0.030000000000000027,0.030000000000000027,9.000000000000016e-4,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_029,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,100,100,1.47,1.26,0.20999999999999996,0.20999999999999996,0.044099999999999986,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_029,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,100,100,1.69,1.26,0.42999999999999994,0.42999999999999994,0.18489999999999995,integer_method,NA,1,int=1
simulated_Ghana_pop_029,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,100,100,1.62,1.26,0.3600000000000001,0.3600000000000001,0.12960000000000008,integer_method,NA,2,int=2
simulated_Ghana_pop_029,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,100,100,1.4,1.26,0.1399999999999999,0.1399999999999999,0.01959999999999997,integer_method,NA,5,int=5
simulated_Ghana_pop_030,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,100,100,1.17,1.21,-0.040000000000000036,0.040000000000000036,0.001600000000000003,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_030,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,100,100,1.21,1.21,0,0,0,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_030,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,100,100,1.28,1.21,0.07000000000000006,0.07000000000000006,0.0049000000000000085,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_030,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,100,100,1.53,1.21,0.32000000000000006,0.32000000000000006,0.10240000000000005,integer_method,NA,1,int=1
simulated_Ghana_pop_030,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,100,100,1.39,1.21,0.17999999999999994,0.17999999999999994,0.03239999999999998,integer_method,NA,2,int=2
simulated_Ghana_pop_030,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,100,100,1.25,1.21,0.040000000000000036,0.040000000000000036,0.001600000000000003,integer_method,NA,5,int=5
